p,q,T
34711.35000000,0.01440500,1625683138510
34718.35000000,0.01440500,1625683140344
34718.26000000,0.01440500,1625683141350
34711.34000000,0.01440500,1625683141596
34703.03000000,0.01361500,1625683142302
34718.25000000,0.01440500,1625683143346
34718.05000000,0.01440500,1625683144350
34722.29000000,0.01440500,1625683145350
34711.34000000,0.01440500,1625683145654
34703.99000000,0.01440500,1625683146302
34703.99000000,0.01312200,1625683147303
34711.35000000,0.01066300,1625683147367
34703.99000000,0.01369600,1625683148301
34721.90000000,0.01440500,1625683149345
34721.90000000,0.01440500,1625683150347
34721.92000000,0.00642800,1625683151349
34711.34000000,0.01440500,1625683151640
34704.00000000,0.01440500,1625683152303
34704.00000000,0.01403700,1625683153304
34711.34000000,0.01321200,1625683155742
34720.84000000,0.01440400,1625683157350
34722.42000000,0.01440400,1625683158352
34722.42000000,0.01440400,1625683159347
34722.42000000,0.00586800,1625683160348
34714.27000000,0.01440400,1625683160749
34706.00000000,0.01440400,1625683161305
34722.30000000,0.01440400,1625683162354
34714.27000000,0.01440400,1625683162824
34706.03000000,0.01440400,1625683163304
34721.92000000,0.01440400,1625683164346
34714.27000000,0.01440400,1625683165014
34705.68000000,0.01440400,1625683165304
34721.92000000,0.01440600,1625683166351
34718.26000000,0.01440700,1625683167361
34717.79000000,0.01440700,1625683168349
34717.79000000,0.01440500,1625683169350
34707.00000000,0.01440700,1625683170175
34701.07000000,0.01440700,1625683170303
34701.07000000,0.01440700,1625683171305
34716.80000000,0.01440700,1625683172347
34717.20000000,0.01440700,1625683173353
34716.69000000,0.01440700,1625683174346
34716.69000000,0.01440700,1625683175356
34706.00000000,0.01440700,1625683177383
34701.07000000,0.01440700,1625683178304
34715.91000000,0.01105800,1625683179346
34706.00000000,0.01440700,1625683179448
34701.07000000,0.00625200,1625683180303
34715.92000000,0.01169100,1625683181348
34715.91000000,0.01143400,1625683182347
34706.00000000,0.01440700,1625683182513
34701.07000000,0.01440700,1625683183307
34715.88000000,0.01440700,1625683184359
34706.00000000,0.00793600,1625683184576
34715.45000000,0.00390100,1625683186352
34715.45000000,0.01440700,1625683187348
34706.00000000,0.01440700,1625683187624
34700.74000000,0.01440700,1625683188304
34714.56000000,0.01440700,1625683189349
34714.56000000,0.01440700,1625683190353
34706.00000000,0.01440700,1625683190659
34700.90000000,0.01440700,1625683191305
34700.90000000,0.00473700,1625683192303
34714.80000000,0.01440700,1625683193351
34706.99000000,0.01440700,1625683193673
34701.07000000,0.01440700,1625683194305
34703.48000000,0.01230200,1625683195306
34718.26000000,0.01440500,1625683196354
34718.26000000,0.01440500,1625683197353
34717.98000000,0.01440500,1625683198347
34718.14000000,0.01440500,1625683199354
34718.19000000,0.01440500,1625683200350
34711.43000000,0.01440500,1625683200689
34705.29000000,0.01440500,1625683201332
34704.15000000,0.01440500,1625683202305
34704.24000000,0.01440500,1625683203308
34718.19000000,0.01440500,1625683204356
34711.39000000,0.01440500,1625683204707
34704.24000000,0.01104900,1625683205305
34718.14000000,0.01440500,1625683206348
34718.08000000,0.01440600,1625683207349
34708.75000000,0.01440600,1625683207718
34703.03000000,0.01201100,1625683208311
34716.62000000,0.01440600,1625683210348
34716.62000000,0.01440600,1625683211353
34708.75000000,0.01440600,1625683211895
34703.03000000,0.00444200,1625683212306
34715.45000000,0.01440600,1625683213356
34708.75000000,0.01440600,1625683213918
34703.03000000,0.01322400,1625683214305
34739.99000000,0.00662200,1625683214407
34714.80000000,0.01440600,1625683216349
34749.99000000,0.00576100,1625683217040
34714.07000000,0.01440600,1625683217350
34714.07000000,0.01440600,1625683218361
34714.21000000,0.01440600,1625683219353
34708.65000000,0.01440600,1625683219941
34703.03000000,0.01440600,1625683220306
34703.03000000,0.00417500,1625683221310
34708.65000000,0.01440600,1625683222888
34715.54000000,0.01440600,1625683226352
34715.54000000,0.01440600,1625683227356
34708.74000000,0.01238500,1625683228118
34708.74000000,0.01440600,1625683230152
34704.06000000,0.01440600,1625683230309
34704.06000000,0.00227900,1625683231308
34716.61000000,0.01440600,1625683232351
34708.74000000,0.01067700,1625683233229
34717.04000000,0.01440600,1625683234351
34716.61000000,0.01440600,1625683235417
34708.74000000,0.00258100,1625683236281
34716.50000000,0.01440600,1625683238331
34708.74000000,0.01440600,1625683239279
34703.83000000,0.00801900,1625683239304
34714.80000000,0.01440600,1625683240326
34708.75000000,0.01440600,1625683241333
34708.74000000,0.00822600,1625683242348
34708.74000000,0.00618000,1625683243288
34703.82000000,0.01074300,1625683243302
34708.74000000,0.00366300,1625683244289
34703.09000000,0.01245400,1625683244302
34716.50000000,0.01440600,1625683247348
34716.49000000,0.01440600,1625683248328
34716.49000000,0.01440600,1625683249324
34716.50000000,0.00422700,1625683250327
34716.50000000,0.01440600,1625683251326
34709.55000000,0.01440600,1625683252493
34705.00000000,0.01440600,1625683253303
34716.48000000,0.01440300,1625683254324
34717.00000000,0.01440600,1625683255324
34717.00000000,0.01440600,1625683256327
34709.99000000,0.01440600,1625683256796
34705.00000000,0.01440600,1625683257303
34705.00000000,0.01440500,1625683258303
34705.29000000,0.01440600,1625683259316
34703.82000000,0.00830500,1625683260304
34720.27000000,0.01440500,1625683261326
34710.97000000,0.01248500,1625683261763
34719.78000000,0.01440400,1625683263326
34713.67000000,0.01440400,1625683263766
34708.00000000,0.01431400,1625683264304
34749.99000000,0.00805000,1625683264439
34718.96000000,0.01440400,1625683265326
34718.96000000,0.01440400,1625683266323
34713.62000000,0.01440400,1625683266768
34705.68000000,0.01440400,1625683267305
34719.43000000,0.01440400,1625683268332
34719.24000000,0.01440400,1625683269449
34719.59000000,0.01440400,1625683270323
34713.64000000,0.01440400,1625683270790
34706.02000000,0.00455900,1625683271303
34713.64000000,0.00672200,1625683271731
34713.64000000,0.00971000,1625683273782
34713.62000000,0.00646800,1625683274771
34713.62000000,0.00489200,1625683275783
34721.10000000,0.01440400,1625683277326
34721.10000000,0.01440400,1625683278325
34713.74000000,0.01440400,1625683278868
34708.88000000,0.01440300,1625683279306
34708.88000000,0.00290200,1625683280303
34721.26000000,0.01440300,1625683281328
34721.10000000,0.01440300,1625683282332
34721.29000000,0.01440300,1625683283330
34721.26000000,0.01440300,1625683284338
34721.26000000,0.01440300,1625683285333
34721.29000000,0.00333600,1625683286332
34715.46000000,0.01440300,1625683286829
34707.31000000,0.01440300,1625683287306
34721.29000000,0.01440300,1625683288327
34715.46000000,0.01440300,1625683288889
34707.70000000,0.01440300,1625683289304
34721.99000000,0.01440300,1625683290331
34716.30000000,0.01440300,1625683290901
34706.70000000,0.01241200,1625683291315
34721.29000000,0.01440300,1625683292327
34721.26000000,0.01440200,1625683293332
34718.83000000,0.01440200,1625683293439
34700.00000000,0.00366200,1625683293439
34723.49000000,0.01440200,1625683295326
34723.49000000,0.01251400,1625683296327
34718.83000000,0.01440200,1625683298906
34709.56000000,0.01440300,1625683299306
34722.69000000,0.01440200,1625683300331
34722.69000000,0.01440200,1625683301341
34718.83000000,0.01440200,1625683302051
34710.47000000,0.01440200,1625683302306
34717.28000000,0.01439900,1625683303321
34717.28000000,0.00997100,1625683304312
34728.67000000,0.00265500,1625683306999
34737.41000000,0.01439800,1625683308331
34728.67000000,0.01439800,1625683309061
34721.67000000,0.01439800,1625683309307
34737.77000000,0.01439800,1625683310331
34737.17000000,0.01439700,1625683311332
34730.45000000,0.00626000,1625683312069
34728.58000000,0.01439800,1625683314014
34719.00000000,0.01325600,1625683314308
34736.67000000,0.01439800,1625683316328
34736.67000000,0.01439800,1625683317331
34728.63000000,0.00292700,1625683318083
34729.12000000,0.01439800,1625683319021
34723.50000000,0.01439800,1625683319307
34738.43000000,0.01439800,1625683320330
34738.16000000,0.01439800,1625683321352
34729.12000000,0.01439800,1625683322092
34737.73000000,0.01439800,1625683323329
34737.36000000,0.01439800,1625683324331
34729.10000000,0.01439800,1625683325094
34723.56000000,0.00253500,1625683325310
34738.17000000,0.01439800,1625683326338
34738.16000000,0.01439800,1625683327332
34737.99000000,0.01439800,1625683328335
34729.10000000,0.01439800,1625683329094
34722.59000000,0.01439800,1625683329308
34737.99000000,0.01315400,1625683330347
34737.77000000,0.01439800,1625683331329
34729.10000000,0.01439800,1625683332104
34723.28000000,0.00962800,1625683332307
34738.46000000,0.01439800,1625683333331
34729.12000000,0.01439800,1625683334099
34725.09000000,0.01439800,1625683334308
34739.07000000,0.01439800,1625683335337
34739.06000000,0.00724100,1625683336333
34738.83000000,0.00922900,1625683337331
34729.12000000,0.01439800,1625683338161
34723.12000000,0.01439800,1625683338308
34738.43000000,0.01439800,1625683339329
34737.77000000,0.01439800,1625683340336
34729.11000000,0.01439800,1625683341324
34729.11000000,0.01439800,1625683342330
34729.11000000,0.01166600,1625683343335
34737.77000000,0.01439800,1625683344331
34729.11000000,0.00287900,1625683346333
34735.35000000,0.01439800,1625683347331
34729.04000000,0.01439800,1625683350308
34720.09000000,0.01439800,1625683350322
34720.09000000,0.01439800,1625683351308
34734.69000000,0.01439800,1625683354336
34734.69000000,0.01439800,1625683355333
34734.69000000,0.01439800,1625683356336
34729.01000000,0.01439800,1625683356526
34720.09000000,0.00701000,1625683357323
34729.09000000,0.01440100,1625683358331
34729.06000000,0.01440100,1625683359336
34720.45000000,0.01440100,1625683359530
34711.10000000,0.01440100,1625683360319
34711.10000000,0.00846000,1625683361308
34727.69000000,0.01440200,1625683363339
34728.03000000,0.01440200,1625683364337
34718.06000000,0.01440200,1625683364588
34711.00000000,0.01440200,1625683365309
34728.95000000,0.01440200,1625683366329
34718.06000000,0.01440200,1625683366613
34711.00000000,0.00472900,1625683367311
34718.06000000,0.00943700,1625683367592
34729.02000000,0.01440200,1625683370333
34729.04000000,0.01440200,1625683371331
34728.97000000,0.01440200,1625683372334
34718.06000000,0.01440200,1625683372694
34711.11000000,0.01440200,1625683373310
34711.11000000,0.01440200,1625683374310
34711.00000000,0.00421800,1625683375310
34728.96000000,0.01440200,1625683376334
34728.97000000,0.01440200,1625683377337
34729.02000000,0.01440200,1625683378343
34718.06000000,0.01440200,1625683378937
34717.76000000,0.01440200,1625683380949
34711.00000000,0.01440200,1625683381309
34711.00000000,0.00319900,1625683382310
34729.13000000,0.01440100,1625683385340
34729.62000000,0.01440100,1625683386348
34729.62000000,0.01440100,1625683387337
34721.16000000,0.01440100,1625683388113
34721.16000000,0.01002800,1625683389058
34721.16000000,0.01440100,1625683390068
34714.28000000,0.00506900,1625683390309
34729.04000000,0.01440100,1625683391351
34729.04000000,0.01440100,1625683392336
34729.13000000,0.01440100,1625683393333
34729.99000000,0.01440100,1625683394340
34721.16000000,0.01440100,1625683395217
34710.83000000,0.00784800,1625683395311
34721.16000000,0.00655300,1625683396196
34729.10000000,0.01440200,1625683397336
34716.87000000,0.01440300,1625683398310
34706.00000000,0.01440300,1625683398324
34705.43000000,0.01389100,1625683399322
34721.06000000,0.01440600,1625683402338
34718.59000000,0.01440600,1625683403333
34708.00000000,0.01394800,1625683405353
34717.56000000,0.01440600,1625683406336
34717.56000000,0.01440600,1625683407339
34708.00000000,0.01440600,1625683407398
34701.02000000,0.02307900,1625683407439
34759.99000000,0.01034300,1625683407439
34789.99000000,0.01438000,1625683407439
34794.83000000,0.00864700,1625683407439
34799.99000000,0.01437000,1625683407439
34809.99000000,0.01437000,1625683407439
34824.99000000,0.01436000,1625683407439
34708.01000000,0.01440600,1625683408342
34718.54000000,0.01440800,1625683409339
34716.89000000,0.01440700,1625683410348
34720.49000000,0.01440700,1625683411336
34710.00000000,0.01441000,1625683411513
34707.22000000,0.01440700,1625683411513
34740.00000000,0.01440000,1625683412334
34707.22000000,0.01440700,1625683412457
34700.00000000,0.01008100,1625683412457
34715.51000000,0.01440800,1625683414340
34750.00000000,0.01439000,1625683415334
34703.77000000,0.01440800,1625683415754
34696.44000000,0.00778600,1625683416313
34760.00000000,0.01439000,1625683417336
34713.75000000,0.01440800,1625683418340
34712.41000000,0.01440800,1625683419339
34775.00000000,0.01438000,1625683420336
34711.32000000,0.01440800,1625683421334
34711.32000000,0.01440800,1625683422347
34703.77000000,0.01440800,1625683422574
34699.31000000,0.01440800,1625683423312
34699.96000000,0.01440700,1625683424313
34699.96000000,0.01326700,1625683425312
34717.61000000,0.01440700,1625683426337
34717.58000000,0.01440600,1625683427333
34717.34000000,0.01440600,1625683428340
34717.27000000,0.01440400,1625683429348
34713.74000000,0.01440400,1625683429682
34702.12000000,0.01440400,1625683430314
34721.62000000,0.01440400,1625683431348
34721.24000000,0.01440400,1625683432335
34721.24000000,0.01440400,1625683433333
34714.54000000,0.01440400,1625683433707
34703.09000000,0.01440400,1625683434323
34702.13000000,0.00927600,1625683435314
34713.69000000,0.00512800,1625683435693
34702.02000000,0.01440400,1625683436312
34721.50000000,0.01440400,1625683437334
34721.44000000,0.01440400,1625683438341
34721.50000000,0.00993200,1625683439338
34713.69000000,0.01440400,1625683439766
34702.13000000,0.01440300,1625683440312
34702.13000000,0.01440300,1625683441313
34721.50000000,0.01440300,1625683442335
34721.50000000,0.01440300,1625683443339
34722.67000000,0.01259400,1625683444335
34715.00000000,0.00807500,1625683444791
34721.62000000,0.01440300,1625683447335
34715.00000000,0.01440300,1625683447865
34703.96000000,0.01440300,1625683448313
34722.22000000,0.01440300,1625683449336
34715.00000000,0.01440300,1625683449877
34703.78000000,0.01421400,1625683450314
34715.00000000,0.00642700,1625683451916
34721.62000000,0.01440700,1625683455340
34721.62000000,0.01440700,1625683456344
34717.83000000,0.01440700,1625683457335
34717.83000000,0.01440700,1625683458337
34717.83000000,0.00403200,1625683459338
34716.45000000,0.01440700,1625683463338
34716.45000000,0.00959800,1625683464337
34705.67000000,0.01440700,1625683465967
34700.16000000,0.01440700,1625683466320
34701.94000000,0.01440600,1625683467315
34701.24000000,0.01440600,1625683468314
34701.24000000,0.02998500,1625683468403
34749.99000000,0.01439000,1625683468403
34759.99000000,0.01439000,1625683468403
34789.99000000,0.01438000,1625683468403
34799.99000000,0.01437000,1625683468403
34809.99000000,0.01248500,1625683468403
34718.06000000,0.01440600,1625683469337
34718.06000000,0.01440600,1625683470337
34707.24000000,0.01440700,1625683471992
34701.23000000,0.01440700,1625683472315
34701.23000000,0.00293200,1625683473026
34710.00000000,0.01147800,1625683473348
34715.59000000,0.01440700,1625683475336
34740.00000000,0.01440000,1625683476339
34714.99000000,0.01440700,1625683477335
34750.00000000,0.01439000,1625683478342
34707.23000000,0.01440700,1625683479110
34700.49000000,0.00218900,1625683479314
34714.15000000,0.01440700,1625683480339
34715.59000000,0.01440700,1625683481335
34707.23000000,0.01362900,1625683483092
34715.00000000,0.01440700,1625683484342
34715.00000000,0.01315800,1625683485389
34707.22000000,0.01440700,1625683486108
